,repo,size,path,lines
82,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/builders/image_text_pair_builder.py,2999
83,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/data_utils.py,6281
84,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/__init__.py,0
85,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/base_dataset.py,2067
86,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/caption_datasets.py,2601
87,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/cc_sbu_dataset.py,1611
88,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/dataloader_utils.py,5258
89,Vision-CAIR/MiniGPT-4,46415,minigpt4/datasets/datasets/laion_dataset.py,1174
90,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/Qformer.py,48386
91,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/__init__.py,5754
92,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/base_model.py,7865
93,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/blip2.py,7717
94,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/blip2_outputs.py,4153
95,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/eva_vit.py,19529
96,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/mini_gpt4.py,10742
97,Vision-CAIR/MiniGPT-4,46415,minigpt4/models/modeling_llama.py,33326
98,Vision-CAIR/MiniGPT-4,46415,minigpt4/processors/__init__.py,823
99,Vision-CAIR/MiniGPT-4,46415,minigpt4/processors/base_processor.py,610
100,Vision-CAIR/MiniGPT-4,46415,minigpt4/processors/blip_processors.py,4003
101,Vision-CAIR/MiniGPT-4,46415,minigpt4/processors/randaugment.py,11298
102,Vision-CAIR/MiniGPT-4,46415,minigpt4/runners/__init__.py,306
103,Vision-CAIR/MiniGPT-4,46415,minigpt4/runners/runner_base.py,23050
104,Vision-CAIR/MiniGPT-4,46415,minigpt4/tasks/__init__.py,736
105,Vision-CAIR/MiniGPT-4,46415,minigpt4/tasks/base_task.py,8956
106,Vision-CAIR/MiniGPT-4,46415,minigpt4/tasks/image_text_pretrain.py,538
107,Vision-CAIR/MiniGPT-4,46415,prompts/alignment.txt,286
108,Vision-CAIR/MiniGPT-4,46415,train.py,2677
109,Vision-CAIR/MiniGPT-4,46415,train_configs/minigpt4_stage1_pretrain.yaml,983
110,Vision-CAIR/MiniGPT-4,46415,train_configs/minigpt4_stage2_finetune.yaml,934
111,yoheinakajima/babyagi,1519,.env.example,1503
112,yoheinakajima/babyagi,1519,.pre-commit-config.yaml,641
113,yoheinakajima/babyagi,1519,README.md,10220
114,yoheinakajima/babyagi,1519,_config.yml,398
115,yoheinakajima/babyagi,1519,babyagi.py,22018
116,yoheinakajima/babyagi,1519,classic/ABOUT.md,252
117,yoheinakajima/babyagi,1519,classic/BabyBeeAGI,12027
118,yoheinakajima/babyagi,1519,classic/README.md,4020
119,yoheinakajima/babyagi,1519,classic/babyagi.py,5830
120,yoheinakajima/babyagi,1519,classic/requirements.txt,38
121,yoheinakajima/babyagi,1519,docker-compose.yml,243
122,yoheinakajima/babyagi,1519,docs/README-ar.md,7006
123,yoheinakajima/babyagi,1519,docs/README-cn.md,4404
124,yoheinakajima/babyagi,1519,docs/README-de.md,8999
125,yoheinakajima/babyagi,1519,docs/README-es.md,7881
126,yoheinakajima/babyagi,1519,docs/README-fa.md,6161
127,yoheinakajima/babyagi,1519,docs/README-fr.md,8813
128,yoheinakajima/babyagi,1519,docs/README-hu.md,9802
129,yoheinakajima/babyagi,1519,docs/README-ja.md,5832
130,yoheinakajima/babyagi,1519,docs/README-ko.md,6493
131,yoheinakajima/babyagi,1519,docs/README-pl.md,7822
132,yoheinakajima/babyagi,1519,docs/README-pt-br.md,7604
133,yoheinakajima/babyagi,1519,docs/README-ro.md,7839
134,yoheinakajima/babyagi,1519,docs/README-ru.md,7345
135,yoheinakajima/babyagi,1519,docs/README-si.md,6986
136,yoheinakajima/babyagi,1519,docs/README-tr.md,7595
137,yoheinakajima/babyagi,1519,docs/README-ua.md,7274
138,yoheinakajima/babyagi,1519,docs/README-zh-tw.md,4238
139,yoheinakajima/babyagi,1519,docs/baby-agi-fig-ar.png,173044
140,yoheinakajima/babyagi,1519,docs/babyagi.png,718047
141,yoheinakajima/babyagi,1519,docs/inspired-projects.md,7444
142,yoheinakajima/babyagi,1519,docs/weaviate.md,384
143,yoheinakajima/babyagi,1519,extensions/__init__.py,0
144,yoheinakajima/babyagi,1519,extensions/argparseext.py,5086
145,yoheinakajima/babyagi,1519,extensions/dotenvext.py,144
146,yoheinakajima/babyagi,1519,extensions/human_mode.py,419
147,yoheinakajima/babyagi,1519,extensions/pinecone_storage.py,2848
148,yoheinakajima/babyagi,1519,extensions/ray_objectives.py,1282
149,yoheinakajima/babyagi,1519,extensions/ray_tasks.py,1985
150,yoheinakajima/babyagi,1519,extensions/requirements.txt,82
151,yoheinakajima/babyagi,1519,extensions/weaviate_storage.py,4285
152,yoheinakajima/babyagi,1519,node/.env.example,445
153,yoheinakajima/babyagi,1519,node/README.md,4837
154,yoheinakajima/babyagi,1519,node/babyagi.js,8825
155,yoheinakajima/babyagi,1519,node/package-lock.json,5374
156,yoheinakajima/babyagi,1519,node/package.json,639
157,yoheinakajima/babyagi,1519,requirements.txt,128
158,yoheinakajima/babyagi,1519,tools/README.md,212
159,yoheinakajima/babyagi,1519,tools/__init__.py,0
160,yoheinakajima/babyagi,1519,tools/monitor.py,1220
161,yoheinakajima/babyagi,1519,tools/results.py,1998
162,yoheinakajima/babyagi,1519,tools/results_browser.py,3978
163,OpenLMLab/MOSS,39847,README.md,24683
164,OpenLMLab/MOSS,39847,README_en.md,31597
165,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_1.json,2633
166,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_10.json,2302
167,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_100.json,2575
168,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_11.json,3235
169,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_12.json,3231
170,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_13.json,4887
171,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_14.json,2392
172,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_15.json,2215
173,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_16.json,2462
174,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_17.json,3021
175,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_18.json,2272
176,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_19.json,2483
177,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_2.json,2942
178,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_20.json,2395
179,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_21.json,2241
180,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_22.json,2375
181,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_23.json,2351
182,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_24.json,2393
183,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_25.json,2690
184,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_26.json,2240
185,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_27.json,2895
186,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_28.json,2364
187,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_29.json,3930
188,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_3.json,2380
189,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_30.json,3201
190,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_31.json,2420
191,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_32.json,2654
192,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_33.json,2219
193,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_34.json,2157
194,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_35.json,3185
195,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_36.json,2151
196,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_37.json,2477
197,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_38.json,2317
198,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_39.json,3984
199,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_4.json,2910
200,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_40.json,3086
201,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_41.json,2434
202,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_42.json,2368
203,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_43.json,2289
204,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_44.json,3507
205,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_45.json,2489
206,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_46.json,2342
207,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_47.json,2463
208,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_48.json,2339
209,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_49.json,2595
210,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_5.json,2273
211,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_50.json,2860
212,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_51.json,2398
213,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_52.json,2403
214,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_53.json,2613
215,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_54.json,2304
216,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_55.json,2886
217,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_56.json,2964
218,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_57.json,2365
219,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_58.json,3164
220,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_59.json,2308
221,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_6.json,2377
222,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_60.json,2256
223,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_61.json,2308
224,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_62.json,2274
225,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_63.json,2358
226,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_64.json,2372
227,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_65.json,3530
228,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_66.json,2808
229,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_67.json,2293
230,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_68.json,2813
231,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_69.json,2773
232,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_7.json,2414
233,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_70.json,3744
234,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_71.json,2386
235,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_72.json,2612
236,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_73.json,2886
237,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_74.json,2404
238,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_75.json,2172
239,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_76.json,2584
240,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_77.json,3361
241,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_78.json,2711
242,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_79.json,2497
243,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_8.json,2259
244,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_80.json,2597
245,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_81.json,2334
246,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_82.json,2451
247,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_83.json,2393
248,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_84.json,2371
249,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_85.json,2425
250,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_86.json,2401
251,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_87.json,2770
252,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_88.json,2679
253,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_89.json,2351
254,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_9.json,2551
255,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_90.json,2312
256,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_91.json,2735
257,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_92.json,2303
258,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_93.json,2882
259,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_94.json,2851
260,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_95.json,2334
261,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_96.json,3997
262,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_97.json,2291
263,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_98.json,2318
264,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_99.json,2294
265,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_1.json,2081
266,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_10.json,1997
267,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_100.json,1977
268,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_11.json,2095
269,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_12.json,1959
270,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_13.json,2221
271,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_14.json,2354
272,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_15.json,2887
273,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_16.json,2122
274,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_17.json,2088
275,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_18.json,1887
276,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_19.json,1900
277,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_2.json,2789
278,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_20.json,2265
279,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_21.json,2012
280,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_22.json,1991
281,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_23.json,2111
282,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_24.json,2077
283,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_25.json,2323
284,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_26.json,1886
285,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_27.json,2609
286,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_28.json,2132
287,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_29.json,1882
288,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_3.json,1932
289,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_30.json,3058
290,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_31.json,2161
291,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_32.json,1868
292,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_33.json,1993
293,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/equation_solver/solver_plugin_conversation_34.json,1945
