,repo,size,path,lines
128,suno-ai/bark,2746,bark/assets/prompts/en_speaker_0.npz,22394
129,suno-ai/bark,2746,bark/assets/prompts/en_speaker_1.npz,18394
130,suno-ai/bark,2746,bark/assets/prompts/en_speaker_2.npz,33860
131,suno-ai/bark,2746,bark/assets/prompts/en_speaker_3.npz,38122
132,suno-ai/bark,2746,bark/assets/prompts/en_speaker_4.npz,21220
133,suno-ai/bark,2746,bark/assets/prompts/en_speaker_5.npz,15512
134,suno-ai/bark,2746,bark/assets/prompts/en_speaker_6.npz,13436
135,suno-ai/bark,2746,bark/assets/prompts/en_speaker_7.npz,35080
136,suno-ai/bark,2746,bark/assets/prompts/en_speaker_8.npz,18980
137,suno-ai/bark,2746,bark/assets/prompts/en_speaker_9.npz,35936
138,suno-ai/bark,2746,bark/assets/prompts/es_speaker_0.npz,27620
139,suno-ai/bark,2746,bark/assets/prompts/es_speaker_1.npz,25436
140,suno-ai/bark,2746,bark/assets/prompts/es_speaker_2.npz,27618
141,suno-ai/bark,2746,bark/assets/prompts/es_speaker_3.npz,26498
142,suno-ai/bark,2746,bark/assets/prompts/es_speaker_4.npz,24416
143,suno-ai/bark,2746,bark/assets/prompts/es_speaker_5.npz,24900
144,suno-ai/bark,2746,bark/assets/prompts/es_speaker_6.npz,34820
145,suno-ai/bark,2746,bark/assets/prompts/es_speaker_7.npz,21596
146,suno-ai/bark,2746,bark/assets/prompts/es_speaker_8.npz,18660
147,suno-ai/bark,2746,bark/assets/prompts/es_speaker_9.npz,22660
148,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_0.npz,30602
149,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_1.npz,29324
150,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_2.npz,51084
151,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_3.npz,31460
152,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_4.npz,36362
153,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_5.npz,44042
154,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_6.npz,43564
155,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_7.npz,53908
156,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_8.npz,33060
157,suno-ai/bark,2746,bark/assets/prompts/fr_speaker_9.npz,31244
158,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_0.npz,32580
159,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_1.npz,23034
160,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_2.npz,26820
161,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_3.npz,28684
162,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_4.npz,24474
163,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_5.npz,33004
164,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_6.npz,24900
165,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_7.npz,30016
166,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_8.npz,24952
167,suno-ai/bark,2746,bark/assets/prompts/hi_speaker_9.npz,30178
168,suno-ai/bark,2746,bark/assets/prompts/it_speaker_0.npz,46604
169,suno-ai/bark,2746,bark/assets/prompts/it_speaker_1.npz,24900
170,suno-ai/bark,2746,bark/assets/prompts/it_speaker_2.npz,45268
171,suno-ai/bark,2746,bark/assets/prompts/it_speaker_3.npz,52684
172,suno-ai/bark,2746,bark/assets/prompts/it_speaker_4.npz,22392
173,suno-ai/bark,2746,bark/assets/prompts/it_speaker_5.npz,42764
174,suno-ai/bark,2746,bark/assets/prompts/it_speaker_6.npz,34176
175,suno-ai/bark,2746,bark/assets/prompts/it_speaker_7.npz,41268
176,suno-ai/bark,2746,bark/assets/prompts/it_speaker_8.npz,29964
177,suno-ai/bark,2746,bark/assets/prompts/it_speaker_9.npz,35940
178,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_0.npz,24900
179,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_1.npz,25216
180,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_2.npz,44148
181,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_3.npz,24792
182,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_4.npz,37964
183,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_5.npz,22716
184,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_6.npz,24580
185,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_7.npz,33378
186,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_8.npz,50546
187,suno-ai/bark,2746,bark/assets/prompts/ja_speaker_9.npz,29540
188,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_0.npz,24152
189,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_1.npz,26392
190,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_2.npz,31938
191,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_3.npz,56624
192,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_4.npz,23356
193,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_5.npz,29000
194,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_6.npz,30498
195,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_7.npz,22180
196,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_8.npz,24476
197,suno-ai/bark,2746,bark/assets/prompts/ko_speaker_9.npz,21916
198,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_0.npz,39778
199,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_1.npz,26500
200,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_2.npz,43082
201,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_3.npz,42284
202,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_4.npz,42548
203,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_5.npz,34020
204,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_6.npz,45324
205,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_7.npz,37378
206,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_8.npz,33380
207,suno-ai/bark,2746,bark/assets/prompts/pl_speaker_9.npz,36364
208,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_0.npz,32418
209,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_1.npz,58492
210,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_2.npz,21596
211,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_3.npz,35300
212,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_4.npz,48998
213,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_5.npz,34444
214,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_6.npz,56626
215,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_7.npz,34020
216,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_8.npz,30282
217,suno-ai/bark,2746,bark/assets/prompts/pt_speaker_9.npz,58652
218,suno-ai/bark,2746,bark/assets/prompts/readme.md,1618
219,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_0.npz,57850
220,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_1.npz,24260
221,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_2.npz,51666
222,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_3.npz,29164
223,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_4.npz,27936
224,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_5.npz,23356
225,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_6.npz,45747
226,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_7.npz,25378
227,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_8.npz,42923
228,suno-ai/bark,2746,bark/assets/prompts/ru_speaker_9.npz,38500
229,suno-ai/bark,2746,bark/assets/prompts/speaker_0.npz,19618
230,suno-ai/bark,2746,bark/assets/prompts/speaker_1.npz,21380
231,suno-ai/bark,2746,bark/assets/prompts/speaker_2.npz,19460
232,suno-ai/bark,2746,bark/assets/prompts/speaker_3.npz,32740
233,suno-ai/bark,2746,bark/assets/prompts/speaker_4.npz,19676
234,suno-ai/bark,2746,bark/assets/prompts/speaker_5.npz,54546
235,suno-ai/bark,2746,bark/assets/prompts/speaker_6.npz,23516
236,suno-ai/bark,2746,bark/assets/prompts/speaker_7.npz,22554
237,suno-ai/bark,2746,bark/assets/prompts/speaker_8.npz,20580
238,suno-ai/bark,2746,bark/assets/prompts/speaker_9.npz,18396
239,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_0.npz,26020
240,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_1.npz,24154
241,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_2.npz,32740
242,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_3.npz,20100
243,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_4.npz,16100
244,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_5.npz,29220
245,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_6.npz,21594
246,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_7.npz,21276
247,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_8.npz,35724
248,suno-ai/bark,2746,bark/assets/prompts/tr_speaker_9.npz,19458
249,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_0.npz,19618
250,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_1.npz,21380
251,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_2.npz,19460
252,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_3.npz,32740
253,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_4.npz,19676
254,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_5.npz,54546
255,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_6.npz,23516
256,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_7.npz,22554
257,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_8.npz,20580
258,suno-ai/bark,2746,bark/assets/prompts/zh_speaker_9.npz,18396
259,suno-ai/bark,2746,bark/generation.py,30945
260,suno-ai/bark,2746,bark/model.py,9139
261,suno-ai/bark,2746,bark/model_fine.py,5955
262,suno-ai/bark,2746,model-card.md,2050
263,suno-ai/bark,2746,notebooks/fake_classifier.ipynb,38246
264,suno-ai/bark,2746,pyproject.toml,965
265,suno-ai/bark,2746,setup.py,38
266,yoheinakajima/babyagi,1485,.env.example,1350
267,yoheinakajima/babyagi,1485,.gitattributes,16
268,yoheinakajima/babyagi,1485,.gitignore,140
269,yoheinakajima/babyagi,1485,.pre-commit-config.yaml,641
270,yoheinakajima/babyagi,1485,CNAME,11
271,yoheinakajima/babyagi,1485,Dockerfile,266
272,yoheinakajima/babyagi,1485,LICENSE,1071
273,yoheinakajima/babyagi,1485,README.md,10113
274,yoheinakajima/babyagi,1485,_config.yml,398
275,yoheinakajima/babyagi,1485,babyagi.py,21198
276,yoheinakajima/babyagi,1485,classic/ABOUT.md,252
277,yoheinakajima/babyagi,1485,classic/BabyBeeAGI,12026
278,yoheinakajima/babyagi,1485,classic/README.md,4020
279,yoheinakajima/babyagi,1485,classic/babyagi.py,5830
280,yoheinakajima/babyagi,1485,classic/requirements.txt,38
281,yoheinakajima/babyagi,1485,docker-compose.yml,243
282,yoheinakajima/babyagi,1485,docs/README-ar.md,7006
283,yoheinakajima/babyagi,1485,docs/README-cn.md,4404
284,yoheinakajima/babyagi,1485,docs/README-de.md,8999
285,yoheinakajima/babyagi,1485,docs/README-es.md,7881
286,yoheinakajima/babyagi,1485,docs/README-fa.md,6161
287,yoheinakajima/babyagi,1485,docs/README-fr.md,8813
288,yoheinakajima/babyagi,1485,docs/README-hu.md,9802
289,yoheinakajima/babyagi,1485,docs/README-ja.md,5832
290,yoheinakajima/babyagi,1485,docs/README-ko.md,6493
291,yoheinakajima/babyagi,1485,docs/README-pl.md,7822
292,yoheinakajima/babyagi,1485,docs/README-pt-br.md,7604
293,yoheinakajima/babyagi,1485,docs/README-ro.md,7839
294,yoheinakajima/babyagi,1485,docs/README-ru.md,7345
295,yoheinakajima/babyagi,1485,docs/README-si.md,6986
296,yoheinakajima/babyagi,1485,docs/README-tr.md,7595
297,yoheinakajima/babyagi,1485,docs/README-ua.md,7274
298,yoheinakajima/babyagi,1485,docs/README-zh-tw.md,4238
299,yoheinakajima/babyagi,1485,docs/baby-agi-fig-ar.png,173044
300,yoheinakajima/babyagi,1485,docs/babyagi.png,718047
301,yoheinakajima/babyagi,1485,docs/inspired-projects.md,7223
302,yoheinakajima/babyagi,1485,extensions/__init__.py,0
303,yoheinakajima/babyagi,1485,extensions/argparseext.py,5086
304,yoheinakajima/babyagi,1485,extensions/dotenvext.py,144
305,yoheinakajima/babyagi,1485,extensions/human_mode.py,419
306,yoheinakajima/babyagi,1485,extensions/pinecone_storage.py,2848
307,yoheinakajima/babyagi,1485,extensions/ray_objectives.py,1282
308,yoheinakajima/babyagi,1485,extensions/ray_tasks.py,1985
309,yoheinakajima/babyagi,1485,extensions/requirements.txt,58
310,yoheinakajima/babyagi,1485,node/.env.example,445
311,yoheinakajima/babyagi,1485,node/README.md,4836
312,yoheinakajima/babyagi,1485,node/babyagi.js,8825
313,yoheinakajima/babyagi,1485,node/package-lock.json,5374
314,yoheinakajima/babyagi,1485,node/package.json,639
315,yoheinakajima/babyagi,1485,requirements.txt,128
316,yoheinakajima/babyagi,1485,tools/README.md,212
317,yoheinakajima/babyagi,1485,tools/__init__.py,0
318,yoheinakajima/babyagi,1485,tools/monitor.py,1220
319,yoheinakajima/babyagi,1485,tools/results.py,1998
320,yoheinakajima/babyagi,1485,tools/results_browser.py,3978
321,OpenLMLab/MOSS,39847,.gitignore,1817
322,OpenLMLab/MOSS,39847,DATA_LICENSE,19342
323,OpenLMLab/MOSS,39847,LICENSE,11357
324,OpenLMLab/MOSS,39847,MODEL_LICENSE,33820
325,OpenLMLab/MOSS,39847,README.md,24683
326,OpenLMLab/MOSS,39847,README_en.md,31597
327,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_1.json,2633
328,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_10.json,2302
329,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_100.json,2575
330,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_11.json,3235
331,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_12.json,3231
332,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_13.json,4887
333,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_14.json,2392
334,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_15.json,2215
335,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_16.json,2462
336,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_17.json,3021
337,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_18.json,2272
338,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_19.json,2483
339,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_2.json,2942
340,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_20.json,2395
341,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_21.json,2241
342,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_22.json,2375
343,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_23.json,2351
344,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_24.json,2393
345,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_25.json,2690
346,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_26.json,2240
347,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_27.json,2895
348,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_28.json,2364
349,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_29.json,3930
350,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_3.json,2380
351,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_30.json,3201
352,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_31.json,2420
353,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_32.json,2654
354,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_33.json,2219
355,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_34.json,2157
356,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_35.json,3185
357,OpenLMLab/MOSS,39847,SFT_data/conversations/conversation_with_plugins/calculator/calculator_plugin_conversation_36.json,2151
